type,City,dist,address,p_name,tArea,h_age,p_price,p_lot,c_price,func,bath,room,Fl,tFl,date,Year
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,58.15,0,89,1,310.0,住家用,2,3,4,22,2024-04-10,2024
presale,Taipei,中正,博愛路110號等,博愛賦御 ,14.78,0,127,1,240.0,住商用,1,1,11,15,2024-04-10,2024
presale,Taipei,信義,基隆路一段,青后 ,31.68,0,161,1,250.0,(第二組)多戶住宅(H-2),1,2,23,23,2024-04-10,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,43.42,0,84,1,170.0,住家用,2,3,1,13,2024-04-10,2024
presale,Taipei,北投,三合街一段,永信方圓,33.9,0,87,0,,住家用,1,2,6,7,2024-04-09,2024
presale,Taipei,松山,八德路四段,吉美艾麗 ,14.2,0,102,0,,住家用,1,1,3,14,2024-04-09,2024
presale,Taipei,中正,臨沂街33巷,日健邸 ,37.3,0,160,1,370.0,住家用,1,2,11,12,2024-04-09,2024
presale,Taipei,南港,三重里三重路67巷,首泰大? ,50.59,0,110,1,265.0,住家用,2,3,3,22,2024-04-09,2024
presale,Taipei,南港,昆陽街,豐琚 ,50.57,0,130,1,340.0,住商用,2,3,12,14,2024-04-09,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.32,0,119,1,335.0,住家用,2,3,3,14,2024-04-09,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,39.14,0,107,1,145.0,住家用,2,2,21,22,2024-04-09,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,46.32,0,68,1,290.0,住家用,2,3,2,11,2024-04-09,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.44,0,67,1,230.0,住家用,2,3,6,11,2024-04-09,2024
presale,Taipei,萬華,西寧南路120號,漢寶西門綻 ,32.49,0,89,1,180.0,(第二組)集合住宅(梯廳)(梯廳間)(H2),2,2,3,15,2024-04-09,2024
presale,Taipei,萬華,西寧南路120號,漢寶西門綻 ,28.32,0,92,1,180.0,(第二組)集合住宅(梯廳)(梯廳間)(H2),2,2,5,15,2024-04-09,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,29.21,0,121,1,230.0,(第二組)多戶住宅(H2),1,2,4,15,2024-04-09,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,135,1,380.0,住家用,2,3,21,22,2024-04-09,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,78.23,0,123,1,1490.0,住家用,2,3,3,22,2024-04-09,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,137,1,375.0,住家用,2,3,20,22,2024-04-09,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,134,1,350.0,住家用,2,3,14,22,2024-04-09,2024
presale,Taipei,大安,安東街35巷,親家JIA ,34.91,0,161,1,420.0,住家用,1,2,10,13,2024-04-08,2024
presale,Taipei,中山,朱崙街11號,璞園百聿 ,58.72,0,145,1,530.0,住家用,2,3,5,10,2024-04-08,2024
presale,Taipei,大同,酒泉街,京之硯 ,21.3,0,90,0,,住家用,1,2,9,10,2024-04-08,2024
presale,Taipei,大同,承德路三段328、330、332號,品嘉傳承 ,36.21,0,96,1,180.0,住家用,2,2,13,13,2024-04-08,2024
presale,Taipei,大安,義安里信義路四段,耑岫 ,34.67,0,215,1,260.0,住家用,1,1,18,23,2024-04-08,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,37.51,0,140,0,,住家用,2,3,3,21,2024-04-08,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,125,1,320.0,住家用,1,2,3,14,2024-04-08,2024
presale,Taipei,大同,鄰江里延平北路四段17號,永豐泰雲川 ,33.42,0,90,1,190.0,住家用,2,2,11,11,2024-04-08,2024
presale,Taipei,中山,聚盛里錦州街30巷,中山．吉美 ,40.45,0,126,1,200.0,住家用,2,2,22,24,2024-04-08,2024
presale,Taipei,大安,潮州街,大安潮 ,27.5,0,145,1,200.0,住家用,1,2,5,7,2024-04-08,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,19.17,0,103,0,,住家用,1,2,4,11,2024-04-08,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,28.04,0,128,1,230.0,住家用,1,2,11,15,2024-04-08,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,25.56,0,126,0,,(第二組)多戶住宅(H2),1,2,7,15,2024-04-08,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,13.06,0,146,0,,住家用,1,1,23,23,2024-04-08,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,28.79,0,100,1,170.0,住家用,1,2,13,13,2024-04-08,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,40.88,0,135,1,395.0,住家用,2,2,9,22,2024-04-08,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,136,1,340.0,住家用,2,3,22,22,2024-04-08,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,50.59,0,122,1,345.0,住家用,2,3,3,22,2024-04-08,2024
presale,Taipei,中正,齊東街70巷,中正H25,25.02,0,130,1,230.0,住家用,1,1,6,7,2024-04-07,2024
presale,Taipei,中正,臨沂街33巷,日健邸 ,34.53,0,146,1,280.0,住家用,1,2,3,12,2024-04-07,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,31.34,0,110,1,280.0,住家用,2,2,6,14,2024-04-07,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,122,1,335.0,住家用,2,3,12,14,2024-04-07,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,49.96,0,122,1,320.0,住家用,2,3,6,14,2024-04-07,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.32,0,120,1,335.0,住家用,2,3,9,14,2024-04-07,2024
presale,Taipei,信義,基隆路一段,青后 ,31.68,0,159,1,250.0,(第二組)多戶住宅(H-2),1,2,19,23,2024-04-07,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,135,1,340.0,住家用,2,3,17,22,2024-04-07,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,139,1,400.0,住家用,2,3,19,22,2024-04-07,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,46.85,0,139,1,375.0,住家用,2,3,20,22,2024-04-07,2024
presale,Taipei,北投,三合街一段,永信方圓 ,37.92,0,85,1,200.0,住家用,1,2,3,7,2024-04-06,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,32.75,0,109,0,,住家用,2,3,5,14,2024-04-06,2024
presale,Taipei,文山,羅斯福路六段304號,丰景 ,26.42,0,104,0,,住家用,1,2,5,13,2024-04-06,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,125,1,320.0,住家用,1,2,5,14,2024-04-06,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,121,1,670.0,住家用,2,3,11,14,2024-04-06,2024
presale,Taipei,大同,鄰江里延平北路四段17號,永豐泰雲川 ,26.02,0,87,0,,住家用,2,2,8,11,2024-04-06,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,28.67,0,98,1,170.0,住家用,1,2,13,13,2024-04-06,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,124,1,320.0,住家用,1,2,3,14,2024-04-05,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,125,1,320.0,住家用,1,2,4,14,2024-04-05,2024
presale,Taipei,萬華,西寧南路120號,漢寶西門綻 ,32.49,0,90,1,180.0,(第二組)集合住宅(梯廳)(梯廳間)(H2),2,2,4,15,2024-04-05,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,30.12,0,110,1,285.0,住家用,1,2,9,11,2024-04-05,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,51.92,0,134,1,395.0,住家用,2,3,15,23,2024-04-05,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,41.9,0,141,1,405.0,住家用,2,3,15,23,2024-04-05,2024
presale,Taipei,中正,水源路161-1號 共13筆,鼎吉水岸 ,14.75,0,105,0,,住家用,1,1,6,15,2024-04-05,2024
presale,Taipei,南港,昆陽街,豐琚 ,46.24,0,130,1,340.0,住商用,2,3,10,14,2024-04-04,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.37,0,121,1,630.0,住家用,2,3,7,14,2024-04-04,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,124,1,320.0,住家用,1,2,2,14,2024-04-04,2024
presale,Taipei,中山,新生里新生北路二段137巷1號旁,鼎吉中山 ,31.09,0,115,1,285.0,住家用,1,2,9,15,2024-04-04,2024
presale,Taipei,大安,龍安里和平東路一段199巷1號,青琉 ,30.66,0,150,0,,住家用,2,3,6,9,2024-04-03,2024
presale,Taipei,士林,舊佳里文林路584號,????·??????? ,33.06,0,97,1,180.0,住家用,2,3,2,14,2024-04-03,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,26.73,0,116,0,,住家用,2,2,6,18,2024-04-03,2024
presale,Taipei,大安,辛亥路一段,大安昕境 ,33.54,0,154,1,180.0,住家用,2,2,7,14,2024-04-03,2024
presale,Taipei,北投,光明路,嘉磐日光 ,39.95,0,104,1,210.0,住家用,2,3,20,20,2024-04-03,2024
presale,Taipei,大同,平陽街,長見豐閱 ,26.73,0,96,1,210.0,住家用,1,2,6,13,2024-04-03,2024
presale,Taipei,南港,昆陽街,豐琚 ,50.57,0,126,1,340.0,住商用,2,3,6,14,2024-04-03,2024
presale,Taipei,南港,昆陽街,豐琚 ,24.09,0,132,0,,住商用,1,2,6,14,2024-04-03,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,30.85,0,104,0,,住家用,2,2,22,22,2024-04-03,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,22.69,0,69,0,,住家用,2,2,9,11,2024-04-03,2024
presale,Taipei,大安,新生南路三段,植建築 ,13.91,0,159,0,,住家用,1,1,4,10,2024-04-03,2024
presale,Taipei,大安,潮州街,大安潮 ,31.7,0,146,1,200.0,住家用,2,2,7,7,2024-04-03,2024
presale,Taipei,大安,潮州街,大安潮 ,27.54,0,145,1,200.0,住家用,1,2,7,7,2024-04-03,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,29.21,0,121,1,230.0,(第二組)多戶住宅(H2),1,2,3,15,2024-04-03,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,30.66,0,119,1,230.0,住家用,1,3,4,15,2024-04-03,2024
presale,Taipei,信義,基隆路一段,青后 ,20.32,0,150,0,,(第二組)多戶住宅(H-2),1,2,9,23,2024-04-03,2024
presale,Taipei,信義,基隆路一段,青后 ,31.61,0,202,1,250.0,(第二組)多戶住宅(H-2),1,2,14,23,2024-04-03,2024
presale,Taipei,信義,基隆路一段,青后 ,31.68,0,156,1,250.0,(第二組)多戶住宅(H-2),1,2,15,23,2024-04-03,2024
presale,Taipei,士林,承德路四段,圓山帝寶,49.63,0,112,1,320.0,住家用,2,3,14,24,2024-04-02,2024
presale,Taipei,松山,復興北路81巷18號旁,恆岳尚美 ,25.58,0,153,1,280.0,住家用,1,2,9,10,2024-04-02,2024
presale,Taipei,大同,建功里鄭州路83巷10號,國王雙子星 ,24.45,0,140,0,,住家用,1,2,16,28,2024-04-02,2024
presale,Taipei,北投,文林北路75巷,達麗天蒔 ,53.83,0,112,1,340.0,住家用,2,4,2,14,2024-04-02,2024
presale,Taipei,南港,昆陽街,豐琚 ,43.78,0,127,1,330.0,住商用,1,2,6,14,2024-04-02,2024
presale,Taipei,大同,萬全街48號,雙全星 ,19.34,0,111,0,,住家用,1,1,5,12,2024-04-02,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,22.69,0,68,0,,住家用,2,2,8,11,2024-04-02,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,16.38,0,67,0,,住家用,1,2,2,11,2024-04-02,2024
presale,Taipei,中山,新生北路149巷32號,中山富寓 ,10.01,0,107,0,,住家用,0,1,7,10,2024-04-02,2024
presale,Taipei,萬華,興義街17號,城西蒔光,35.01,0,74,0,,住商用,2,3,11,15,2024-04-01,2024
presale,Taipei,士林,至善路一段116巷旁,璞真上善,56.39,0,113,1,330.0,住家用,2,3,6,11,2024-04-01,2024
presale,Taipei,大安,復興南路一段175號旁,BR4,13.25,0,192,0,,住家用,1,1,11,13,2024-04-01,2024
presale,Taipei,內湖,行善路,國泰蒔美 ,49.54,0,117,1,310.0,住家用,2,3,9,15,2024-04-01,2024
presale,Taipei,內湖,行善路,國泰蒔美 ,49.54,0,117,1,310.0,住家用,2,3,10,15,2024-04-01,2024
presale,Taipei,南港,昆陽街,豐琚 ,40.82,0,131,1,360.0,住商用,1,2,10,14,2024-04-01,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,28.28,0,90,0,,住家用,2,3,4,22,2024-04-01,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,29.3,0,105,1,260.0,住家用,1,2,8,11,2024-04-01,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,29.19,0,132,0,,住家用,2,3,8,23,2024-04-01,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,31.78,0,87,1,170.0,住家用,2,2,5,13,2024-04-01,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,31.78,0,86,1,170.0,住家用,2,2,4,13,2024-03-31,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,43.86,0,89,1,170.0,住家用,2,3,6,13,2024-03-31,2024
presale,Taipei,中正,水源路161-1號 共13筆,鼎吉水岸 ,23.76,0,99,0,,住家用,1,2,14,15,2024-03-31,2024
presale,Taipei,中正,水源路161-1號 共13筆,鼎吉水岸 ,23.76,0,98,0,,住家用,1,2,12,15,2024-03-31,2024
presale,Taipei,信義,基隆路一段,青后 ,31.07,0,153,1,250.0,(第二組)多戶住宅(H-2),1,2,8,23,2024-03-31,2024
presale,Taipei,松山,三民路３８號旁,將捷行書 ,39.15,0,141,1,270.0,住家用,2,2,5,13,2024-03-31,2024
presale,Taipei,松山,三民路３８號旁,將捷行書 ,39.15,0,142,1,270.0,住家用,2,2,6,13,2024-03-31,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,34.91,0,87,0,,住家用,2,3,10,15,2024-03-31,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,33.6,0,75,1,220.0,住家用,2,2,9,11,2024-03-31,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.24,0,74,1,250.0,住家用,2,3,10,11,2024-03-31,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,33.6,0,66,1,280.0,住家用,2,2,3,11,2024-03-31,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,21.07,0,82,0,,住商用,2,2,11,18,2024-03-31,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,25.0,0,74,0,,住商用,2,2,4,18,2024-03-31,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,23.51,0,74,0,,住商用,2,2,5,18,2024-03-31,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,40.53,0,87,1,280.0,住商用,2,2,16,18,2024-03-31,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,25.58,0,77,0,,住商用,2,2,9,18,2024-03-31,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,21.54,0,75,0,,住商用,1,1,6,18,2024-03-31,2024
presale,Taipei,萬華,福星里漢口街二段53巷18號,城中京湛 ,40.39,0,83,1,220.0,住商用,1,3,6,15,2024-03-31,2024
presale,Taipei,松山,復興南路一段２５巷１弄１號旁,揚昇君悅 ,45.88,0,147,0,,集合住宅,2,3,7,21,2024-03-31,2024
presale,Taipei,萬華,興義街17號,城西蒔光,39.13,0,77,1,235.0,住商用,2,2,13,15,2024-03-31,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,43.86,0,86,1,170.0,住家用,2,3,8,13,2024-03-30,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,31.78,0,85,1,170.0,住家用,2,2,2,13,2024-03-30,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,31.78,0,88,1,170.0,住家用,2,2,1,13,2024-03-30,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,42.76,0,141,1,320.0,住商用,1,2,23,28,2024-03-30,2024
presale,Taipei,信義,基隆路一段,青后 ,28.3,0,153,1,250.0,(第二組)多戶住宅(H-2),1,2,7,23,2024-03-30,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,27.57,0,124,0,,住家用,2,2,20,23,2024-03-30,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,27.25,0,123,0,,住家用,2,3,18,23,2024-03-30,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,14.11,0,144,0,,住家用,1,1,22,23,2024-03-30,2024
presale,Taipei,中正,博愛路110號等,博愛賦御 ,11.77,0,128,0,,住商用,1,1,10,15,2024-03-30,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,16.19,0,139,0,,住家用,1,1,23,23,2024-03-30,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,44.29,0,87,1,290.0,住家用,2,3,14,15,2024-03-30,2024
presale,Taipei,大同,鄰江里延平北路四段17號,永豐泰雲川 ,31.66,0,88,1,190.0,住家用,1,2,8,11,2024-03-30,2024
presale,Taipei,中正,重慶南路三段27巷,炎洲晴 ,29.71,0,120,1,285.0,住家用,1,2,5,7,2024-03-30,2024
presale,Taipei,北投,懷德街66巷21號,岳泰明德 ,20.8,0,102,0,,住家用,1,2,4,13,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,22.69,0,65,0,,住家用,2,2,2,11,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,22.69,0,61,0,,住家用,2,2,5,11,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,23.46,0,68,0,,住家用,2,2,5,11,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,23.46,0,72,0,,住家用,2,2,7,11,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.44,0,61,1,260.0,住家用,2,3,5,11,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.24,0,68,1,240.0,住家用,2,3,6,11,2024-03-30,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.24,0,70,1,220.0,住家用,2,3,7,11,2024-03-30,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,24.55,0,81,0,,住家用,1,2,9,11,2024-03-30,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,35.13,0,79,0,,住家用,2,3,8,11,2024-03-30,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,29.47,0,74,1,190.0,住商用,2,2,5,18,2024-03-30,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,33.34,0,78,1,120.0,住商用,2,2,10,18,2024-03-30,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,23.51,0,74,0,,住商用,2,2,4,18,2024-03-30,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,40.24,0,77,1,190.0,住商用,2,3,9,18,2024-03-30,2024
presale,Taipei,南港,昆陽街,豐琚 ,38.57,0,126,1,330.0,住商用,1,2,7,14,2024-03-30,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,49.53,0,148,1,330.0,住家用,2,2,21,21,2024-03-30,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,32.06,0,116,1,280.0,住家用,1,2,7,10,2024-03-30,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,23.48,0,116,0,,住家用,1,2,6,10,2024-03-30,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,44.14,0,116,1,320.0,住家用,2,3,6,10,2024-03-30,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,23.3,0,116,0,,住家用,1,2,6,10,2024-03-30,2024
presale,Taipei,內湖,內湖路２段８２號旁,碧湖文森 ,12.88,0,123,0,,住家用,1,1,14,15,2024-03-30,2024
presale,Taipei,大安,義安里信義路四段,耑岫 ,48.54,0,183,1,420.0,住家用,2,2,7,23,2024-03-30,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.97,0,118,1,340.0,住家用,2,3,11,14,2024-03-30,2024
presale,Taipei,中正,臨沂街33巷,日健邸 ,37.3,0,158,1,380.0,住家用,1,2,10,12,2024-03-30,2024
presale,Taipei,士林,福港街208號,圓山富璟 ,54.84,0,90,1,330.0,住家用,2,3,7,23,2024-03-30,2024
presale,Taipei,松山,南京東路五段291巷29弄30、32、34號,和風悅 ,31.73,0,104,1,180.0,住家用,1,2,3,8,2024-03-30,2024
presale,Taipei,北投,文林北路75巷(中正高中對面),璞真文學,55.48,0,107,1,280.0,住商用,2,2,4,11,2024-03-30,2024
presale,Taipei,士林,至善路一段116巷旁,璞真上善,66.74,0,120,1,330.0,住家用,3,3,1,10,2024-03-30,2024
presale,Taipei,士林,至善路一段116巷旁,璞真上善,71.05,0,112,1,330.0,住家用,3,3,6,10,2024-03-30,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,41.73,0,143,1,330.0,住商用,1,2,26,28,2024-03-29,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,42.76,0,141,1,320.0,住商用,1,2,22,28,2024-03-29,2024
presale,Taipei,松山,松基里敦化段一小段45號,勤美璞真城仰 ,113.44,0,204,1,1120.0,住家用,0,0,7,23,2024-03-29,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,25.92,0,133,1,230.0,住家用,1,2,14,15,2024-03-29,2024
presale,Taipei,萬華,西寧南路120號,漢寶西門綻 ,32.76,0,89,1,180.0,(第二組)集合住宅(梯廳)(梯廳間)(H2),2,2,2,15,2024-03-29,2024
presale,Taipei,大同,萬全街48號,雙全星 ,22.23,0,112,0,,住家用,1,2,5,12,2024-03-29,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,26.51,0,75,1,120.0,住商用,1,1,6,18,2024-03-29,2024
presale,Taipei,南港,昆陽街,豐琚 ,43.78,0,134,1,340.0,住商用,1,2,12,14,2024-03-29,2024
presale,Taipei,南港,昆陽街,豐琚 ,35.76,0,136,1,320.0,住商用,1,2,12,14,2024-03-29,2024
presale,Taipei,信義,基隆路二段２３號旁,華誼信義-閱翠 ,16.97,0,170,0,,住家用,1,1,12,24,2024-03-29,2024
presale,Taipei,內湖,成功路三段１４６號旁,碧湖海川 ,35.2,0,93,1,300.0,住家用,2,2,5,13,2024-03-29,2024
presale,Taipei,中正,廈門街１４９號旁,華和淳萃 ,29.33,0,93,1,180.0,住家用,2,2,15,15,2024-03-29,2024
presale,Taipei,松山,延壽街,碧硯閣,51.08,0,138,1,355.0,住家用,2,3,22,24,2024-03-29,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,50.59,0,133,1,310.0,住家用,2,3,16,22,2024-03-28,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,56.07,0,128,1,595.0,住家用,2,3,15,22,2024-03-28,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,41.73,0,142,1,300.0,住商用,1,2,25,28,2024-03-28,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,26.64,0,128,0,,住家用,2,2,23,23,2024-03-28,2024
presale,Taipei,大同,承德路二段,宏國大道城B棟 ,34.17,0,127,0,,住家用,1,2,21,26,2024-03-28,2024
